City,Min Price,Max Price,Common Price
Caloocan City,#N/A,#N/A,#N/A
Caloocan City,58.40,71.65,71.65
Caloocan City,53.00,66.75,66.25
Caloocan City,52.00,62.50,61.84
Caloocan City,48.00,55.83,55.70
Caloocan City,51.63,61.90,#N/A
Caloocan City,65.60,67.82,#N/A
Quezon City,65.39,65.55,65.55
Quezon City,57.05,72.15,#N/A
Quezon City,54.20,67.65,61.40
Quezon City,53.50,63.83,59.60
Quezon City,47.85,56.75,51.95
Quezon City,53.85,67.30,#N/A
Quezon City,67.40,74.15,#N/A
Manila,65.53,66.58,66.58
Manila,58.79,75.20,75.20
Manila,55.40,70.16,61.35
Manila,54.85,65.14,59.20
Manila,48.30,57.44,55.60
Manila,54.00,66.10,#N/A
Manila,66.76,70.50,#N/A
Pasig City,65.36,66.55,#N/A
Pasig City,58.70,74.30,#N/A
Pasig City,56.70,69.50,#N/A
Pasig City,56.20,64.14,57.55
Pasig City,49.30,59.70,52.55
Pasig City,56.35,64.78,64.20
Pasig City,67.30,67.50,#N/A
Taguig Cty,67.75,68.25,67.75
Taguig Cty,63.20,77.30,72.11
Taguig Cty,61.25,72.80,64.75
Taguig Cty,60.85,66.59,63.15
Taguig Cty,53.65,59.03,54.45
Taguig Cty,56.55,68.95,56.55
Taguig Cty,75.54,78.40,#N/A
