City,Min Price,Max Price,Common Price
Caloocan City,#N/A,#N/A,#N/A
Caloocan City,45.97,49.03,#N/A
Caloocan City,39.17,48.41,47.28
Caloocan City,38.12,47.76,46.28
Caloocan City,26.80,35.00,33.38
Caloocan City,32.73,36.68,#N/A
Caloocan City,32.19,35.46,#N/A
Quezon City,40.72,49.05,#N/A
Quezon City,40.65,47.80,#N/A
Quezon City,37.17,47.05,38.27
Quezon City,36.57,44.97,#N/A
Quezon City,28.00,33.98,30.13
Quezon City,32.13,36.80,#N/A
Quezon City,32.59,33.84,#N/A
Manila,45.07,49.18,#N/A
Manila,41.10,47.37,45.12
Manila,40.07,47.18,43.07
Manila,39.57,45.66,43.12
Manila,29.68,35.58,32.23
Manila,35.43,37.58,35.43
Manila,31.68,36.70,#N/A
Pasig City,46.12,49.26,#N/A
Pasig City,47.05,47.86,#N/A
Pasig City,36.30,46.76,44.12
Pasig City,35.50,45.48,43.42
Pasig City,28.65,34.62,#N/A
Pasig City,32.28,36.62,#N/A
Pasig City,33.73,35.82,#N/A
Taguig Cty,47.95,48.76,48.76
Taguig Cty,48.16,49.61,#N/A
Taguig Cty,41.85,47.53,46.76
Taguig Cty,40.85,47.61,44.76
Taguig Cty,29.90,36.97,34.17
Taguig Cty,34.37,36.41,36.17
Taguig Cty,41.79,44.75,#N/A
