City,Min Price,Max Price,Common Price
Cities,#N/A,#N/A,#N/A
Caloocan City,#N/A,#N/A,#N/A
Caloocan City,71.30,77.25,#N/A
Caloocan City,66.45,76.30,74.35
Caloocan City,65.40,75.60,71.90
Caloocan City,69.55,75.80,75.80
Caloocan City,75.20,78.60,77.80
Caloocan City,75.20,76.42,#N/A
Quezon City,71.49,74.85,#N/A
Quezon City,68.75,78.66,#N/A
Quezon City,65.05,75.76,68.60
Quezon City,63.99,74.56,67.60
Quezon City,68.85,76.76,72.75
Quezon City,72.80,80.15,#N/A
Quezon City,76.04,82.47,#N/A
Manila,74.60,76.40,75.85
Manila,67.75,79.50,#N/A
Manila,68.15,74.05,73.85
Manila,65.75,73.80,73.10
Manila,70.40,77.15,72.70
Manila,73.75,77.40,#N/A
Manila,73.44,85.00,#N/A
Pasig City,75.70,75.85,#N/A
Pasig City,70.25,80.70,#N/A
Pasig City,64.10,75.50,72.85
Pasig City,63.60,73.30,73.10
Pasig City,67.60,76.60,75.20
Pasig City,76.50,80.20,#N/A
Pasig City,75.93,79.25,#N/A
Taguig Cty,75.85,75.85,75.85
Taguig Cty,72.75,78.20,#N/A
Taguig Cty,69.85,77.79,73.85
Taguig Cty,68.85,77.39,73.10
Taguig Cty,70.60,76.09,74.95
Taguig Cty,76.95,78.45,76.95
Taguig Cty,82.35,85.35,#N/A
